,transaction_id,date,customer_id,age,product_id,quantity,price_per_unit,total_sale
460,469,08-05-2023,CUST469,18,0,3,25.0,75.0
461,470,17-05-2023,CUST470,57,1,2,500.0,1000.0
462,471,23-03-2023,CUST471,32,1,3,50.0,150.0
463,472,26-12-2023,CUST472,38,0,3,300.0,900.0
464,473,25-02-2023,CUST473,64,0,1,50.0,50.0
465,474,15-07-2023,CUST474,26,1,3,500.0,1500.0
466,475,20-01-2023,CUST475,26,1,3,25.0,75.0
467,476,29-08-2023,CUST476,27,1,4,500.0,2000.0
468,477,24-04-2023,CUST477,43,1,4,30.0,120.0
469,478,13-04-2023,CUST478,58,1,2,30.0,60.0
470,479,24-08-2023,CUST479,52,2,4,300.0,1200.0
471,480,29-06-2023,CUST480,42,0,4,500.0,2000.0
472,481,06-06-2023,CUST481,43,2,4,300.0,1200.0
473,482,27-04-2023,CUST482,28,1,4,300.0,1200.0
474,483,25-04-2023,CUST483,55,1,1,30.0,30.0
475,484,13-01-2023,CUST484,19,1,4,300.0,1200.0
476,485,04-12-2023,CUST485,24,2,1,30.0,30.0
477,486,09-04-2023,CUST486,35,2,1,25.0,25.0
478,487,24-07-2023,CUST487,44,1,4,500.0,2000.0
479,488,18-06-2023,CUST488,51,2,3,300.0,900.0
480,489,23-05-2023,CUST489,44,2,1,30.0,30.0
481,490,05-02-2023,CUST490,34,1,3,50.0,150.0
482,491,23-05-2023,CUST491,60,2,3,300.0,900.0
483,492,29-06-2023,CUST492,61,0,4,25.0,100.0
484,493,25-11-2023,CUST493,41,0,2,25.0,50.0
485,494,18-09-2023,CUST494,42,0,4,50.0,200.0
486,495,24-07-2023,CUST495,24,0,2,30.0,60.0
487,496,14-12-2023,CUST496,23,1,2,300.0,600.0
488,497,02-10-2023,CUST497,41,1,4,30.0,120.0
489,498,19-06-2023,CUST498,50,1,4,25.0,100.0
490,499,15-01-2023,CUST499,46,0,2,30.0,60.0
491,500,01-03-2023,CUST500,60,0,4,25.0,100.0
492,501,14-05-2023,CUST501,39,2,2,30.0,60.0
493,502,02-04-2023,CUST502,43,2,3,50.0,150.0
494,503,25-10-2023,CUST503,45,0,4,500.0,2000.0
495,504,16-05-2023,CUST504,38,0,3,50.0,150.0
496,505,20-01-2023,CUST505,24,0,1,50.0,50.0
497,506,25-02-2023,CUST506,34,0,3,500.0,1500.0
498,507,02-11-2023,CUST507,37,2,3,500.0,1500.0
499,508,11-08-2023,CUST508,58,0,2,300.0,600.0
500,509,26-06-2023,CUST509,37,2,3,300.0,900.0
501,510,10-06-2023,CUST510,39,0,4,50.0,200.0
502,511,12-08-2023,CUST511,45,0,2,50.0,100.0
503,512,07-11-2023,CUST512,57,0,1,25.0,25.0
504,513,19-09-2023,CUST513,24,2,4,25.0,100.0
505,514,01-03-2023,CUST514,18,2,1,300.0,300.0
506,515,17-07-2023,CUST515,49,1,3,300.0,900.0
507,516,23-10-2023,CUST516,30,0,4,25.0,100.0
508,517,08-04-2023,CUST517,47,1,4,25.0,100.0
509,518,11-05-2023,CUST518,40,1,1,30.0,30.0
510,519,23-01-2023,CUST519,36,2,4,30.0,120.0
511,520,29-12-2023,CUST520,49,2,4,25.0,100.0
512,521,12-08-2023,CUST521,47,1,4,30.0,120.0
513,522,01-01-2023,CUST522,46,0,3,500.0,1500.0
514,523,24-09-2023,CUST523,62,2,1,300.0,300.0
515,524,03-10-2023,CUST524,46,0,4,300.0,1200.0
516,525,18-12-2023,CUST525,47,0,2,25.0,50.0
517,526,10-12-2023,CUST526,33,1,2,50.0,100.0
518,527,11-04-2023,CUST527,57,1,2,25.0,50.0
519,528,06-07-2023,CUST528,36,1,2,30.0,60.0
520,529,09-08-2023,CUST529,35,1,3,50.0,150.0
521,530,05-02-2023,CUST530,18,2,4,30.0,120.0
522,531,07-12-2023,CUST531,31,2,1,500.0,500.0
523,532,19-06-2023,CUST532,64,1,4,30.0,120.0
524,533,16-11-2023,CUST533,19,2,3,500.0,1500.0
525,534,10-06-2023,CUST534,45,1,2,500.0,1000.0
526,535,06-12-2023,CUST535,47,0,3,30.0,90.0
527,536,05-03-2023,CUST536,55,0,4,30.0,120.0
528,537,03-06-2023,CUST537,21,0,1,500.0,500.0
529,538,17-09-2023,CUST538,18,1,3,50.0,150.0
530,539,08-06-2023,CUST539,25,0,1,500.0,500.0
531,540,08-12-2023,CUST540,46,2,3,300.0,900.0
532,541,29-07-2023,CUST541,56,0,1,500.0,500.0
533,542,17-06-2023,CUST542,20,0,1,50.0,50.0
534,543,26-07-2023,CUST543,49,0,2,300.0,600.0
535,544,23-12-2023,CUST544,27,2,1,25.0,25.0
536,545,01-06-2023,CUST545,27,1,2,25.0,50.0
537,546,11-10-2023,CUST546,36,2,4,50.0,200.0
538,547,07-03-2023,CUST547,63,1,4,500.0,2000.0
539,548,09-04-2023,CUST548,51,1,2,30.0,60.0
540,549,04-08-2023,CUST549,50,0,2,50.0,100.0
541,550,07-12-2023,CUST550,40,1,3,300.0,900.0
542,551,14-07-2023,CUST551,45,2,3,300.0,900.0
543,552,13-12-2023,CUST552,49,2,3,25.0,75.0
544,553,31-03-2023,CUST553,24,1,4,300.0,1200.0
545,554,12-11-2023,CUST554,46,0,3,50.0,150.0
546,555,19-10-2023,CUST555,25,0,1,300.0,300.0
547,556,04-06-2023,CUST556,18,2,1,50.0,50.0
548,557,27-07-2023,CUST557,20,0,3,30.0,90.0
549,558,08-10-2023,CUST558,41,1,1,25.0,25.0
550,559,01-01-2023,CUST559,40,1,4,300.0,1200.0
551,560,05-06-2023,CUST560,25,2,1,50.0,50.0
552,561,27-05-2023,CUST561,64,1,4,500.0,2000.0
553,562,18-04-2023,CUST562,54,2,2,25.0,50.0
554,563,09-08-2023,CUST563,20,1,2,30.0,60.0
555,564,24-10-2023,CUST564,50,2,2,50.0,100.0
556,565,07-11-2023,CUST565,45,0,2,30.0,60.0
557,566,02-12-2023,CUST566,64,1,1,30.0,30.0
558,567,14-06-2023,CUST567,25,1,3,300.0,900.0
559,568,27-08-2023,CUST568,51,2,1,300.0,300.0
560,569,15-08-2023,CUST569,52,2,4,50.0,200.0
561,570,15-08-2023,CUST570,49,1,1,500.0,500.0
562,571,12-12-2023,CUST571,41,2,1,50.0,50.0
563,572,20-04-2023,CUST572,31,1,4,500.0,2000.0
564,573,19-09-2023,CUST573,49,0,2,30.0,60.0
565,574,31-08-2023,CUST574,63,2,2,25.0,50.0
566,575,28-03-2023,CUST575,60,1,2,50.0,100.0
567,576,04-12-2023,CUST576,33,0,3,50.0,150.0
568,577,13-02-2023,CUST577,21,0,4,500.0,2000.0
569,578,26-05-2023,CUST578,54,1,4,30.0,120.0
570,579,21-09-2023,CUST579,38,2,1,30.0,30.0
571,580,06-12-2023,CUST580,31,1,3,500.0,1500.0
572,581,21-11-2023,CUST581,48,0,2,30.0,60.0
573,582,14-11-2023,CUST582,35,1,3,300.0,900.0
574,583,21-06-2023,CUST583,24,2,4,25.0,100.0
575,584,17-02-2023,CUST584,27,0,4,50.0,200.0
576,585,01-05-2023,CUST585,24,1,1,25.0,25.0
577,586,11-12-2023,CUST586,50,2,1,50.0,50.0
578,587,08-06-2023,CUST587,40,0,4,300.0,1200.0
579,588,26-04-2023,CUST588,38,2,2,30.0,60.0
580,589,12-04-2023,CUST589,36,0,2,500.0,1000.0
581,590,17-03-2023,CUST590,36,1,3,300.0,900.0
582,591,13-01-2023,CUST591,53,2,4,25.0,100.0
583,592,24-01-2023,CUST592,46,0,4,500.0,2000.0
584,593,06-05-2023,CUST593,35,2,2,30.0,60.0
585,594,01-09-2023,CUST594,19,2,2,300.0,600.0
586,595,09-11-2023,CUST595,18,1,4,500.0,2000.0
587,596,07-02-2023,CUST596,64,2,1,300.0,300.0
588,597,22-08-2023,CUST597,22,0,4,300.0,1200.0
589,598,01-08-2023,CUST598,37,0,4,30.0,120.0
590,599,19-11-2023,CUST599,28,0,2,50.0,100.0
591,600,22-10-2023,CUST600,59,0,2,500.0,1000.0
592,601,10-04-2023,CUST601,19,1,1,30.0,30.0
593,602,23-12-2023,CUST602,20,2,1,300.0,300.0
594,603,16-07-2023,CUST603,40,1,3,30.0,90.0
595,604,11-09-2023,CUST604,29,2,4,50.0,200.0
596,605,24-07-2023,CUST605,37,2,2,500.0,1000.0
597,606,05-05-2023,CUST606,22,2,1,50.0,50.0
598,607,17-03-2023,CUST607,54,1,3,25.0,75.0
599,608,02-12-2023,CUST608,55,2,3,500.0,1500.0
600,609,19-12-2023,CUST609,47,1,2,50.0,100.0
601,610,03-01-2023,CUST610,26,0,2,300.0,600.0
602,611,24-02-2023,CUST611,51,0,3,500.0,1500.0
603,612,06-08-2023,CUST612,61,2,1,500.0,500.0
604,613,23-04-2023,CUST613,52,1,3,30.0,90.0
605,614,01-04-2023,CUST614,39,0,4,300.0,1200.0
606,615,23-12-2023,CUST615,61,1,4,25.0,100.0
607,616,23-09-2023,CUST616,41,1,2,50.0,100.0
608,617,26-08-2023,CUST617,34,2,1,30.0,30.0
609,618,26-01-2023,CUST618,27,0,1,50.0,50.0
610,619,13-10-2023,CUST619,47,2,4,25.0,100.0
611,620,08-05-2023,CUST620,63,2,3,25.0,75.0
612,621,04-03-2023,CUST621,40,0,2,500.0,1000.0
613,622,22-08-2023,CUST622,49,0,3,25.0,75.0
614,623,10-03-2023,CUST623,34,1,3,50.0,150.0
615,624,26-08-2023,CUST624,34,0,3,300.0,900.0
616,625,08-12-2023,CUST625,31,1,1,300.0,300.0
617,626,29-09-2023,CUST626,26,1,4,500.0,2000.0
618,627,14-10-2023,CUST627,57,1,1,50.0,50.0
619,628,01-11-2023,CUST628,19,0,4,50.0,200.0
620,629,12-06-2023,CUST629,62,2,2,25.0,50.0
621,630,15-08-2023,CUST630,42,1,2,50.0,100.0
622,631,10-11-2023,CUST631,56,2,3,30.0,90.0
623,632,16-09-2023,CUST632,26,2,4,25.0,100.0
624,633,07-08-2023,CUST633,39,0,4,30.0,120.0
625,634,08-10-2023,CUST634,60,2,4,500.0,2000.0
626,635,17-08-2023,CUST635,63,2,3,300.0,900.0
627,636,23-03-2023,CUST636,21,0,3,500.0,1500.0
628,637,01-09-2023,CUST637,43,1,2,300.0,600.0
629,638,19-08-2023,CUST638,46,2,1,500.0,500.0
630,639,13-05-2023,CUST639,62,0,4,50.0,200.0
631,640,07-05-2023,CUST640,51,2,4,30.0,120.0
632,641,23-11-2023,CUST641,40,2,1,300.0,300.0
633,642,22-05-2023,CUST642,54,1,4,25.0,100.0
634,643,24-09-2023,CUST643,28,2,3,30.0,90.0
635,644,06-09-2023,CUST644,23,0,3,25.0,75.0
636,645,17-11-2023,CUST645,35,2,4,30.0,120.0
637,646,03-05-2023,CUST646,38,1,3,30.0,90.0
638,647,21-05-2023,CUST647,59,1,3,500.0,1500.0
639,648,14-08-2023,CUST648,53,0,4,300.0,1200.0
640,649,09-02-2023,CUST649,58,1,2,300.0,600.0
641,650,01-01-2024,CUST650,55,2,1,30.0,30.0
642,651,27-05-2023,CUST651,51,1,3,50.0,150.0
643,652,01-05-2023,CUST652,34,0,2,50.0,100.0
644,653,20-05-2023,CUST653,54,1,3,25.0,75.0
645,654,21-06-2023,CUST654,42,1,3,25.0,75.0
646,655,13-06-2023,CUST655,55,1,1,500.0,500.0
647,656,04-10-2023,CUST656,29,0,3,30.0,90.0
648,657,11-02-2023,CUST657,40,1,1,25.0,25.0
649,658,12-03-2023,CUST658,59,1,1,25.0,25.0
650,659,19-03-2023,CUST659,39,2,1,30.0,30.0
651,660,29-04-2023,CUST660,38,0,2,500.0,1000.0
652,661,16-07-2023,CUST661,44,1,4,25.0,100.0
653,662,22-12-2023,CUST662,48,0,2,500.0,1000.0
654,663,20-03-2023,CUST663,23,1,4,300.0,1200.0
655,664,28-12-2023,CUST664,44,1,4,500.0,2000.0
656,665,20-04-2023,CUST665,57,1,1,50.0,50.0
657,666,02-02-2023,CUST666,51,2,3,50.0,150.0
658,667,01-08-2023,CUST667,29,2,1,500.0,500.0
659,668,28-07-2023,CUST668,62,2,3,50.0,150.0
660,669,19-06-2023,CUST669,24,0,4,300.0,1200.0
661,670,05-10-2023,CUST670,27,0,1,30.0,30.0
662,671,27-08-2023,CUST671,62,2,3,50.0,150.0
663,672,01-08-2023,CUST672,34,0,2,50.0,100.0
664,673,01-02-2023,CUST673,43,1,3,500.0,1500.0
665,674,16-04-2023,CUST674,38,1,1,300.0,300.0
666,675,04-08-2023,CUST675,45,1,2,30.0,60.0
667,676,19-07-2023,CUST676,63,2,3,500.0,1500.0
668,677,27-10-2023,CUST677,19,0,3,500.0,1500.0
669,678,23-12-2023,CUST678,60,2,3,300.0,900.0
670,679,11-01-2023,CUST679,18,0,3,30.0,90.0
671,680,22-10-2023,CUST680,53,1,3,300.0,900.0
672,681,14-07-2023,CUST681,43,2,2,30.0,60.0
673,682,02-09-2023,CUST682,46,0,4,300.0,1200.0
674,683,04-01-2023,CUST683,38,0,2,500.0,1000.0
675,684,30-06-2023,CUST684,28,1,2,500.0,1000.0
676,685,02-06-2023,CUST685,57,2,2,25.0,50.0
677,686,19-07-2023,CUST686,28,2,4,50.0,200.0
678,687,03-08-2023,CUST687,53,2,1,300.0,300.0
679,688,03-10-2023,CUST688,56,1,4,25.0,100.0
680,689,07-10-2023,CUST689,57,2,2,50.0,100.0
681,690,05-11-2023,CUST690,52,1,3,300.0,900.0
682,691,23-04-2023,CUST691,51,1,3,30.0,90.0
683,692,07-09-2023,CUST692,64,1,2,50.0,100.0
684,693,23-04-2023,CUST693,41,0,3,500.0,1500.0
685,694,20-05-2023,CUST694,39,2,2,25.0,50.0
686,695,12-08-2023,CUST695,22,2,3,50.0,150.0
687,696,06-09-2023,CUST696,50,1,4,50.0,200.0
688,697,15-01-2023,CUST697,53,1,1,500.0,500.0
689,698,19-07-2023,CUST698,64,2,1,300.0,300.0
690,699,22-06-2023,CUST699,37,1,4,30.0,120.0
691,700,09-12-2023,CUST700,36,2,4,500.0,2000.0
692,701,14-12-2023,CUST701,52,0,2,30.0,60.0
693,702,27-07-2023,CUST702,60,1,2,300.0,600.0
694,703,26-03-2023,CUST703,34,2,2,50.0,100.0
695,704,28-08-2023,CUST704,62,1,3,30.0,90.0
696,705,07-03-2023,CUST705,60,2,2,25.0,50.0
697,706,15-11-2023,CUST706,51,2,4,25.0,100.0
698,707,01-10-2023,CUST707,26,1,1,500.0,500.0
699,708,14-01-2023,CUST708,43,0,3,300.0,900.0
700,709,21-07-2023,CUST709,19,2,2,500.0,1000.0
701,710,31-10-2023,CUST710,26,2,3,500.0,1500.0
702,711,16-10-2023,CUST711,26,2,3,500.0,1500.0
703,712,06-12-2023,CUST712,57,0,2,25.0,50.0
704,713,14-01-2023,CUST713,34,0,3,25.0,75.0
705,714,12-02-2023,CUST714,18,1,1,500.0,500.0
706,715,26-11-2023,CUST715,42,0,4,25.0,100.0
707,716,08-08-2023,CUST716,60,1,4,300.0,1200.0
708,717,11-03-2023,CUST717,57,1,1,500.0,500.0
709,718,25-08-2023,CUST718,59,0,3,25.0,75.0
710,719,04-04-2023,CUST719,42,1,2,30.0,60.0
711,720,26-01-2023,CUST720,56,0,3,500.0,1500.0
712,721,14-05-2023,CUST721,52,1,1,500.0,500.0
713,722,14-07-2023,CUST722,20,0,3,300.0,900.0
714,723,17-06-2023,CUST723,54,0,4,50.0,200.0
715,724,19-04-2023,CUST724,61,1,3,50.0,150.0
716,725,21-08-2023,CUST725,61,2,1,300.0,300.0
717,726,17-06-2023,CUST726,47,1,4,300.0,1200.0
718,727,22-06-2023,CUST727,55,0,3,300.0,900.0
719,728,14-07-2023,CUST728,51,2,3,50.0,150.0
720,729,23-05-2023,CUST729,29,1,4,300.0,1200.0
721,730,04-08-2023,CUST730,36,1,2,25.0,50.0
722,731,10-05-2023,CUST731,54,1,4,500.0,2000.0
723,732,11-02-2023,CUST732,61,2,2,500.0,1000.0
724,733,29-08-2023,CUST733,34,0,1,30.0,30.0
725,734,10-01-2023,CUST734,27,1,1,30.0,30.0
726,735,04-10-2023,CUST735,64,1,4,500.0,2000.0
727,736,27-01-2023,CUST736,29,1,4,25.0,100.0
728,737,29-06-2023,CUST737,33,1,1,50.0,50.0
729,738,25-04-2023,CUST738,41,1,2,50.0,100.0
730,739,29-11-2023,CUST739,36,0,1,25.0,25.0
731,740,05-02-2023,CUST740,25,0,4,50.0,200.0
732,741,30-11-2023,CUST741,48,1,1,300.0,300.0
733,742,21-01-2023,CUST742,38,2,4,500.0,2000.0
734,743,16-01-2023,CUST743,34,0,4,500.0,2000.0
735,744,07-05-2023,CUST744,40,2,1,25.0,25.0
736,745,13-04-2023,CUST745,54,0,2,50.0,100.0
737,746,11-01-2023,CUST746,33,1,3,30.0,90.0
738,747,15-11-2023,CUST747,23,0,1,30.0,30.0
739,748,20-03-2023,CUST748,25,1,3,50.0,150.0
740,749,03-05-2023,CUST749,42,0,1,30.0,30.0
741,750,06-03-2023,CUST750,35,1,3,25.0,75.0
742,751,31-08-2023,CUST751,42,1,2,25.0,50.0
743,752,09-12-2023,CUST752,29,1,2,50.0,100.0
744,753,28-02-2023,CUST753,32,1,1,30.0,30.0
745,754,16-10-2023,CUST754,43,2,4,25.0,100.0
746,755,22-04-2023,CUST755,58,1,3,25.0,75.0
747,756,27-08-2023,CUST756,62,2,4,300.0,1200.0
748,757,25-12-2023,CUST757,43,2,4,300.0,1200.0
749,758,12-05-2023,CUST758,64,1,4,25.0,100.0
750,759,08-07-2023,CUST759,49,2,2,50.0,100.0
751,760,27-03-2023,CUST760,27,0,1,500.0,500.0
752,761,07-11-2023,CUST761,33,1,1,500.0,500.0
753,762,07-11-2023,CUST762,24,2,2,25.0,50.0
754,763,28-02-2023,CUST763,34,1,2,25.0,50.0
755,764,25-03-2023,CUST764,40,1,1,25.0,25.0
756,765,09-06-2023,CUST765,43,1,4,50.0,200.0
757,766,25-02-2023,CUST766,38,2,3,300.0,900.0
758,767,24-10-2023,CUST767,39,0,3,25.0,75.0
759,768,14-01-2023,CUST768,24,0,3,25.0,75.0
760,769,09-06-2023,CUST769,31,2,4,30.0,120.0
761,770,22-10-2023,CUST770,32,1,1,50.0,50.0
762,771,13-12-2023,CUST771,24,2,2,25.0,50.0
763,772,12-07-2023,CUST772,26,2,1,30.0,30.0
764,773,23-07-2023,CUST773,25,2,4,500.0,2000.0
765,774,12-04-2023,CUST774,40,1,2,25.0,50.0
766,775,08-02-2023,CUST775,46,2,4,25.0,100.0
767,776,31-10-2023,CUST776,35,1,3,30.0,90.0
768,777,20-12-2023,CUST777,48,2,3,50.0,150.0
769,778,18-11-2023,CUST778,47,0,4,25.0,100.0
770,779,05-05-2023,CUST779,56,2,2,500.0,1000.0
771,780,22-02-2023,CUST780,52,2,2,25.0,50.0
772,781,23-12-2023,CUST781,35,0,1,500.0,500.0
773,782,04-06-2023,CUST782,59,1,3,300.0,900.0
774,783,17-12-2023,CUST783,56,1,1,300.0,300.0
775,784,04-11-2023,CUST784,34,2,1,500.0,500.0
776,785,03-03-2023,CUST785,31,0,4,50.0,200.0
777,786,17-10-2023,CUST786,48,1,4,25.0,100.0
778,787,22-01-2023,CUST787,41,2,1,25.0,25.0
779,788,27-06-2023,CUST788,52,0,3,300.0,900.0
780,789,30-09-2023,CUST789,61,1,4,500.0,2000.0
781,790,08-08-2023,CUST790,62,1,1,25.0,25.0
782,791,05-12-2023,CUST791,51,0,1,25.0,25.0
783,792,09-07-2023,CUST792,20,0,1,50.0,50.0
784,793,05-02-2023,CUST793,54,0,1,30.0,30.0
785,794,17-09-2023,CUST794,60,0,1,300.0,300.0
786,795,28-11-2023,CUST795,57,2,1,300.0,300.0
787,796,24-06-2023,CUST796,43,0,4,30.0,120.0
788,797,07-01-2023,CUST797,40,1,3,25.0,75.0
789,798,04-08-2023,CUST798,61,1,1,50.0,50.0
790,799,08-09-2023,CUST799,56,2,2,50.0,100.0
791,800,24-02-2023,CUST800,32,1,4,300.0,1200.0
792,801,10-08-2023,CUST801,21,1,4,50.0,200.0
793,802,05-07-2023,CUST802,46,0,1,30.0,30.0
794,803,22-11-2023,CUST803,39,1,4,25.0,100.0
795,804,24-08-2023,CUST804,42,2,1,30.0,30.0
796,805,29-12-2023,CUST805,30,0,3,500.0,1500.0
797,806,20-03-2023,CUST806,35,0,3,300.0,900.0
798,807,11-08-2023,CUST807,50,2,4,50.0,200.0
799,808,01-04-2023,CUST808,33,0,4,500.0,2000.0
800,809,25-09-2023,CUST809,62,0,2,50.0,100.0
801,810,30-11-2023,CUST810,59,2,4,25.0,100.0
802,811,19-05-2023,CUST811,61,0,2,25.0,50.0
803,812,12-11-2023,CUST812,19,2,3,25.0,75.0
804,813,03-10-2023,CUST813,52,2,3,50.0,150.0
805,814,05-09-2023,CUST814,59,1,1,500.0,500.0
806,815,27-08-2023,CUST815,51,1,3,25.0,75.0
807,816,12-08-2023,CUST816,47,0,2,500.0,1000.0
808,817,31-10-2023,CUST817,30,0,4,50.0,200.0
809,818,18-05-2023,CUST818,30,2,1,500.0,500.0
810,819,15-06-2023,CUST819,35,0,2,50.0,100.0
811,820,06-05-2023,CUST820,49,2,4,50.0,200.0
812,821,14-02-2023,CUST821,49,2,1,300.0,300.0
813,822,23-05-2023,CUST822,52,0,3,50.0,150.0
814,823,19-08-2023,CUST823,56,2,2,50.0,100.0
815,824,05-05-2023,CUST824,63,1,4,30.0,120.0
816,825,26-08-2023,CUST825,46,0,1,25.0,25.0
817,826,19-10-2023,CUST826,46,1,1,300.0,300.0
818,827,09-11-2023,CUST827,61,0,3,300.0,900.0
819,828,09-12-2023,CUST828,33,2,4,300.0,1200.0
820,829,14-07-2023,CUST829,61,0,3,30.0,90.0
821,830,22-06-2023,CUST830,64,1,3,50.0,150.0
822,831,15-01-2023,CUST831,27,2,4,25.0,100.0
823,832,11-09-2023,CUST832,47,0,4,500.0,2000.0
824,833,16-06-2023,CUST833,42,0,4,50.0,200.0
825,834,04-04-2023,CUST834,56,0,2,30.0,60.0
826,835,07-09-2023,CUST835,37,1,4,50.0,200.0
827,836,19-04-2023,CUST836,22,1,1,50.0,50.0
828,837,01-07-2023,CUST837,18,0,3,30.0,90.0
829,838,13-05-2023,CUST838,47,2,2,300.0,600.0
830,839,24-06-2023,CUST839,20,2,4,300.0,1200.0
831,840,24-05-2023,CUST840,62,1,2,25.0,50.0
832,841,02-11-2023,CUST841,31,2,4,25.0,100.0
833,842,26-12-2023,CUST842,47,1,2,300.0,600.0
834,843,22-05-2023,CUST843,21,0,3,500.0,1500.0
835,844,12-10-2023,CUST844,35,1,3,50.0,150.0
836,845,06-01-2023,CUST845,54,1,1,500.0,500.0
837,846,22-09-2023,CUST846,42,0,1,50.0,50.0
838,847,08-04-2023,CUST847,18,2,4,300.0,1200.0
839,848,13-02-2023,CUST848,63,1,3,25.0,75.0
840,849,04-05-2023,CUST849,32,1,2,25.0,50.0
841,850,28-07-2023,CUST850,26,0,2,500.0,1000.0
842,851,08-09-2023,CUST851,32,2,2,25.0,50.0
843,852,12-10-2023,CUST852,41,1,1,300.0,300.0
844,853,04-05-2023,CUST853,21,0,2,500.0,1000.0
845,854,20-12-2023,CUST854,29,1,1,50.0,50.0
846,855,01-09-2023,CUST855,54,0,1,25.0,25.0
847,856,27-11-2023,CUST856,54,2,4,30.0,120.0
848,857,31-12-2023,CUST857,60,2,2,25.0,50.0
849,858,09-09-2023,CUST858,23,2,2,50.0,100.0
850,859,18-08-2023,CUST859,56,2,3,500.0,1500.0
851,860,09-01-2023,CUST860,63,1,4,50.0,200.0
852,861,17-02-2023,CUST861,41,1,3,30.0,90.0
853,862,31-05-2023,CUST862,28,2,4,300.0,1200.0
854,863,24-04-2023,CUST863,30,2,2,25.0,50.0
855,864,27-07-2023,CUST864,51,2,1,500.0,500.0
856,865,21-12-2023,CUST865,42,1,1,300.0,300.0
857,866,05-05-2023,CUST866,24,2,1,50.0,50.0
858,867,06-06-2023,CUST867,21,2,1,500.0,500.0
859,868,06-12-2023,CUST868,25,2,1,300.0,300.0
860,869,25-10-2023,CUST869,37,0,3,500.0,1500.0
861,870,08-07-2023,CUST870,46,2,4,30.0,120.0
862,871,31-08-2023,CUST871,62,0,2,30.0,60.0
863,872,11-10-2023,CUST872,63,0,3,25.0,75.0
864,873,29-09-2023,CUST873,27,2,4,25.0,100.0
865,874,26-06-2023,CUST874,60,0,1,30.0,30.0
866,875,06-08-2023,CUST875,51,2,4,500.0,2000.0
867,876,09-10-2023,CUST876,43,1,4,30.0,120.0
868,877,19-06-2023,CUST877,58,1,1,25.0,25.0
869,878,30-06-2023,CUST878,20,1,1,30.0,30.0
870,879,26-12-2023,CUST879,23,1,1,30.0,30.0
871,880,21-08-2023,CUST880,22,0,2,500.0,1000.0
872,881,19-05-2023,CUST881,22,2,1,300.0,300.0
873,882,06-06-2023,CUST882,64,2,2,25.0,50.0
874,883,09-05-2023,CUST883,40,2,1,500.0,500.0
875,884,29-04-2023,CUST884,26,1,2,30.0,60.0
876,885,03-03-2023,CUST885,52,1,4,30.0,120.0
877,886,09-04-2023,CUST886,37,2,3,300.0,900.0
878,887,11-06-2023,CUST887,59,1,4,25.0,100.0
879,888,03-03-2023,CUST888,52,2,4,25.0,100.0
880,889,02-10-2023,CUST889,35,2,1,50.0,50.0
881,890,20-12-2023,CUST890,34,2,2,25.0,50.0
882,891,05-04-2023,CUST891,41,2,3,300.0,900.0
883,892,09-04-2023,CUST892,20,2,1,50.0,50.0
884,893,21-04-2023,CUST893,49,2,1,50.0,50.0
885,894,05-09-2023,CUST894,52,2,1,30.0,30.0
886,895,22-05-2023,CUST895,55,1,4,30.0,120.0
887,896,29-10-2023,CUST896,30,2,2,25.0,50.0
888,897,26-09-2023,CUST897,64,2,2,50.0,100.0
889,898,02-11-2023,CUST898,42,1,3,30.0,90.0
890,899,25-05-2023,CUST899,26,1,2,300.0,600.0
891,900,21-02-2023,CUST900,21,1,2,30.0,60.0
892,901,10-04-2023,CUST901,31,2,1,30.0,30.0
893,902,01-06-2023,CUST902,54,0,1,50.0,50.0
894,903,27-04-2023,CUST903,51,0,4,50.0,200.0
895,904,04-07-2023,CUST904,28,1,1,500.0,500.0
896,905,02-04-2023,CUST905,58,0,1,300.0,300.0
897,906,04-06-2023,CUST906,20,1,1,50.0,50.0
898,907,08-01-2023,CUST907,45,2,1,25.0,25.0
899,908,29-12-2023,CUST908,46,0,4,300.0,1200.0
900,909,01-10-2023,CUST909,26,2,1,300.0,300.0
901,910,06-03-2023,CUST910,20,0,3,50.0,150.0
902,911,21-05-2023,CUST911,42,2,3,300.0,900.0
903,912,24-01-2023,CUST912,51,0,3,50.0,150.0
904,913,28-01-2023,CUST913,29,2,3,30.0,90.0
905,914,11-10-2023,CUST914,59,2,1,500.0,500.0
906,915,30-05-2023,CUST915,26,0,3,30.0,90.0
907,916,24-12-2023,CUST916,32,2,1,50.0,50.0
908,917,06-03-2023,CUST917,57,2,4,50.0,200.0
909,918,23-11-2023,CUST918,42,2,3,30.0,90.0
910,919,09-09-2023,CUST919,22,0,2,25.0,50.0
911,920,22-02-2023,CUST920,28,0,3,25.0,75.0
912,921,07-01-2023,CUST921,51,2,3,25.0,75.0
913,922,21-10-2023,CUST922,41,2,1,50.0,50.0
914,923,26-05-2023,CUST923,32,0,3,300.0,900.0
915,924,29-08-2023,CUST924,55,0,2,50.0,100.0
916,925,03-09-2023,CUST925,25,2,1,300.0,300.0
917,926,14-08-2023,CUST926,22,2,1,30.0,30.0
918,927,24-06-2023,CUST927,43,2,4,500.0,2000.0
919,928,05-04-2023,CUST928,35,1,4,300.0,1200.0
920,929,27-01-2023,CUST929,23,0,3,25.0,75.0
921,930,10-05-2023,CUST930,54,1,4,50.0,200.0
